B,d1,d2,d3,d4,d5,d6
0.5460000000000004,0.49663143208972116,0.8745141055621204,0.9002893438246087,1.2679941373793753,1.2740284459100444,1.3128887926417114
0.5470000000000004,0.4990630630903503,0.8763511920516667,0.9026451172290297,1.2697737453755664,1.2760375063655882,1.315554149543253
0.5480000000000004,0.5015060662568107,0.8782000086133745,0.9050087605106949,1.2715614169062768,1.2780564653505557,1.3182255192218335
0.5490000000000004,0.5039603160034094,0.8800604683612487,0.907380197139716,1.2733571687137566,1.2800851893634526,1.3209028358070114
0.5500000000000004,0.506425688098533,0.8819324843309406,0.9097593521286687,1.2751610100983317,1.282123552702565,1.323586034630539
0.5510000000000004,0.5089020596613043,0.8838159695730567,0.9121461519376215,1.2769729439995494,1.2841714364364147,1.3262750521751112
0.5520000000000004,0.5113893091578188,0.8857108372345905,0.914540524390441,1.2787929679064352,1.2862287275393278,1.3289698260280325
0.5530000000000004,0.5138873163967155,0.8876170006300814,0.9169423986008098,1.2806210746262128,1.288295318163593,1.3316702948392383
0.5540000000000004,0.5163959625240881,0.8895343733037322,0.9193517049064823,1.282457252935254,1.2903711050245743,1.3343763982830392
0.5550000000000004,0.5189151300180033,0.8914628690838828,0.9217683748106733,1.284301488132245,1.292455988879773,1.3370880770232016
0.5560000000000004,0.5214447026824374,0.8934024021308211,0.9241923409297623,1.2861537625096595,1.2945498740860266,1.3398052726810192
0.5570000000000004,0.523984565640708,0.8953528869785128,0.9266235369460887,1.2880140557567685,1.2966526682217445,1.3425279278057776
0.5580000000000004,0.5265346053286031,0.8973142385715214,0.9290618975656901,1.289882345305422,1.298764281763848,1.3452559858477589
0.5590000000000004,0.5290947094868415,0.8992863722970785,0.9315073584797595,1.2917586066273188,1.3008846278101664,1.3479893911329306
0.5600000000000004,0.5316647671534156,0.9012692040134613,0.9339598563299045,1.2936428134907096,1.303013621840563,1.3507280888397197
0.5610000000000004,0.5342446686553579,0.9032626500747476,0.9364193286763509,1.2955349381824028,1.305151181510329,1.3534720249771368
0.5620000000000004,0.536834305600248,0.9052666273524963,0.9388857139687783,1.2974349517005077,1.3072972264711016,1.3562211463644758
0.5630000000000004,0.5394335708674127,0.9072810532547031,0.9413589515197405,1.299342823922137,1.30945167821503,1.3589754006121115
0.5640000000000004,0.5420423585987333,0.90930584574234,0.9438389814799493,1.3012585237498104,1.3116144599387685,1.3617347361035907
0.5650000000000004,0.5446605641893356,0.9113409233436958,0.9463257448155709,1.3031820192394648,1.3137854964243765,1.3644991019786001
0.5660000000000004,0.5472880842778345,0.9133862051667982,0.9488191832870658,1.3051132777128274,1.3159647139346529,1.3672684481168798
0.5670000000000004,0.5499248167364961,0.9154416109101593,0.9513192394294947,1.307052265856175,1.3181520401209017,1.3700427251229996
